app_id,default_probability,repayment_probability,risk_score,recommendation,confidence,risk_category,top_risk_factors,actual_outcome,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,title,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,issue_d,state
APP-169402,0.4520312146561246,0.5479687853438754,45.20312146561246,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (raises risk),Charged Off,17000.0, 36 months,11.53,560.84,B,B5,1 year,RENT,66000.0,Source Verified,credit_card,Credit card refinancing,13.75,9.0,0.0,13525.0,76.8,17.0,w,INDIVIDUAL,0.0,0.0,Aug-2015,AE
APP-045021,0.5037320019712335,0.49626799802876653,50.373200197123346,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); annual income (lowers risk); interest rate (lowers risk),Fully Paid,35000.0, 60 months,19.05,908.89,D,D4,5 years,MORTGAGE,250000.0,Verified,credit_card,Consolidation,5.27,9.0,0.0,9724.0,77.8,31.0,f,INDIVIDUAL,5.0,0.0,Apr-2013,MT
APP-287809,0.23666573347404757,0.7633342665259524,23.666573347404757,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); revolving utilization (lowers risk),Fully Paid,18000.0, 36 months,6.03,547.84,A,A1,4 years,MORTGAGE,60000.0,Verified,debt_consolidation,Goodbye Chase and American Express,20.82,10.0,0.0,7784.0,15.3,16.0,f,INDIVIDUAL,2.0,0.0,Nov-2013,AA
APP-262550,0.4494820931416247,0.5505179068583753,44.94820931416247,APPROVE_WITH_CONDITIONS,Low,Medium,annual income (raises risk); debt-to-income ratio (lowers risk); home ownership (raises risk),Fully Paid,4000.0, 36 months,13.66,136.06,C,C3,1 year,RENT,15660.0,Not Verified,debt_consolidation,Debt consolidation,11.11,7.0,0.0,2738.0,48.0,12.0,f,INDIVIDUAL,0.0,0.0,Dec-2014,MD
APP-274612,0.4840352657302137,0.5159647342697863,48.403526573021374,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (raises risk); interest rate (lowers risk); home ownership (raises risk),Fully Paid,7200.0, 36 months,16.29,254.17,C,C4,2 years,RENT,42000.0,Not Verified,debt_consolidation,Cleaning up young debt,17.46,7.0,0.0,9335.0,56.9,12.0,f,INDIVIDUAL,0.0,0.0,Aug-2012,MD
APP-387871,0.8084916563369593,0.1915083436630407,80.84916563369593,REJECT,High,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Charged Off,18475.0, 60 months,19.99,489.38,E,E4,4 years,RENT,70000.0,Not Verified,debt_consolidation,Debt consolidation,27.91,16.0,0.0,14170.0,68.5,40.0,f,INDIVIDUAL,0.0,0.0,Dec-2015,OK
APP-138231,0.3106344945927694,0.6893655054072306,31.06344945927694,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); total credit lines (lowers risk); home ownership (lowers risk),Charged Off,21600.0, 36 months,11.99,717.33,B,B5,1 year,MORTGAGE,75000.0,Verified,debt_consolidation,Debt consolidation,16.51,9.0,0.0,18319.0,78.0,43.0,f,INDIVIDUAL,3.0,0.0,Nov-2014,LA
APP-158374,0.43803515500240675,0.5619648449975932,43.80351550024068,APPROVE_WITH_CONDITIONS,Low,Medium,monthly installment (raises risk); home ownership (raises risk); 60-month term (lowers risk),Fully Paid,25000.0, 36 months,13.35,846.57,C,C2,2 years,RENT,65000.0,Source Verified,debt_consolidation,Debt consolidation,13.94,9.0,0.0,2476.0,42.0,22.0,w,INDIVIDUAL,0.0,0.0,Jul-2014,RI
APP-301787,0.1932266626248175,0.8067733373751825,19.32266626248175,APPROVE,High,Low,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,5000.0, 36 months,7.9,156.46,A,A4,1 year,RENT,76000.0,Verified,debt_consolidation,Bills,10.12,4.0,0.0,1759.0,58.6,27.0,f,INDIVIDUAL,,0.0,Nov-2011,NE
APP-323526,0.7197980818988432,0.2802019181011568,71.97980818988432,REJECT,High,High,loan sub-grade (raises risk); 60-month term (raises risk); debt-to-income ratio (raises risk),Fully Paid,24000.0, 60 months,15.31,574.88,C,C5,< 1 year,MORTGAGE,51000.0,Verified,major_purchase,Major purchase,28.89,10.0,1.0,13123.0,57.3,27.0,w,INDIVIDUAL,1.0,1.0,Mar-2016,OK
APP-059687,0.42688292409148193,0.573117075908518,42.68829240914819,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); interest rate (raises risk); monthly installment (lowers risk),Fully Paid,3500.0, 36 months,9.99,112.92,B,B3,10+ years,OWN,47000.0,Not Verified,home_improvement,Home improvement,20.43,11.0,0.0,6297.0,45.6,18.0,f,INDIVIDUAL,0.0,0.0,Mar-2015,ND
APP-114346,0.24924505605315475,0.7507549439468453,24.924505605315474,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,9450.0, 36 months,10.16,305.64,B,B1,10+ years,MORTGAGE,28000.0,Not Verified,debt_consolidation,debt,11.87,6.0,0.0,13145.0,40.6,12.0,f,INDIVIDUAL,2.0,0.0,Jan-2013,NV
APP-125303,0.61206660566916,0.38793339433083995,61.20666056691601,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); high-risk grade (E/F/G) (lowers risk),Fully Paid,15000.0, 36 months,21.48,568.83,E,E2,8 years,RENT,84000.0,Source Verified,debt_consolidation,Debt consolidation,14.37,14.0,0.0,21787.0,60.2,28.0,f,INDIVIDUAL,0.0,0.0,Jan-2014,NC
APP-293746,0.5189621091981931,0.4810378908018069,51.89621091981931,REVIEW_MANUAL,Low,High,60-month term (raises risk); has bankruptcy record (lowers risk); revolving utilization (lowers risk),Fully Paid,22000.0, 60 months,12.29,492.61,C,C1,7 years,MORTGAGE,65000.0,Not Verified,home_improvement,Home improvement,21.36,14.0,1.0,4340.0,17.7,28.0,w,INDIVIDUAL,1.0,1.0,Aug-2015,NY
APP-047497,0.13984464052048604,0.8601553594795139,13.984464052048603,APPROVE,High,Low,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,5500.0, 36 months,6.24,167.92,A,A2,10+ years,MORTGAGE,48000.0,Verified,home_improvement,Home improvement,4.28,5.0,0.0,440.0,4.2,21.0,w,INDIVIDUAL,2.0,0.0,Oct-2015,NY
APP-076981,0.40944262180942914,0.5905573781905709,40.944262180942914,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (raises risk); home ownership (lowers risk); 60-month term (lowers risk),Fully Paid,6000.0, 36 months,15.23,208.67,C,C5,6 years,MORTGAGE,61000.0,Not Verified,wedding,Wedding,12.96,13.0,0.0,3809.0,29.3,31.0,f,INDIVIDUAL,,0.0,Aug-2011,TN
APP-103848,0.645108592200825,0.35489140779917505,64.5108592200825,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Charged Off,28000.0, 60 months,19.99,741.68,E,E1,10+ years,MORTGAGE,130000.0,Not Verified,debt_consolidation,Debt consolidation,31.78,13.0,0.0,62496.0,88.0,32.0,w,INDIVIDUAL,5.0,0.0,Mar-2016,OK
APP-063494,0.37787802706767293,0.6221219729323271,37.787802706767295,APPROVE_WITH_CONDITIONS,Medium,Medium,monthly installment (raises risk); total credit lines (lowers risk); open credit lines (raises risk),Fully Paid,30000.0, 36 months,15.22,1043.2,C,C3,10+ years,MORTGAGE,114124.0,Verified,debt_consolidation,Debt consolidation,13.36,18.0,0.0,16988.0,50.4,44.0,f,INDIVIDUAL,4.0,0.0,Jul-2013,OK
APP-281986,0.5519028732657968,0.4480971267342032,55.19028732657968,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); interest rate (lowers risk); debt-to-income ratio (raises risk),Fully Paid,8000.0, 36 months,16.29,282.41,C,C4,< 1 year,RENT,40000.0,Not Verified,credit_card,debt free,23.28,11.0,0.0,6089.0,49.5,23.0,f,INDIVIDUAL,0.0,0.0,Dec-2012,WV
APP-329944,0.6584735186437761,0.3415264813562239,65.84735186437761,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); 60-month term (raises risk); annual income (lowers risk),Fully Paid,35000.0, 60 months,15.61,843.9,D,D1,6 years,RENT,175000.0,Verified,credit_card,Credit card refinancing,11.32,9.0,0.0,36491.0,97.1,13.0,w,INDIVIDUAL,0.0,0.0,Jul-2014,AA
APP-081287,0.35441437624938077,0.6455856237506192,35.441437624938075,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); debt-to-income ratio (raises risk); revolving balance (lowers risk),Fully Paid,15000.0, 36 months,12.12,499.08,B,B3,7 years,MORTGAGE,128150.0,Source Verified,debt_consolidation,Debt Consolidation,30.23,16.0,0.0,89899.0,93.7,28.0,f,INDIVIDUAL,2.0,0.0,Oct-2012,ND
APP-158073,0.588579320388649,0.411420679611351,58.8579320388649,REVIEW_MANUAL,Low,High,loan sub-grade (lowers risk); home ownership (raises risk); employment length (raises risk),Fully Paid,20000.0, 36 months,14.33,686.77,C,C1,< 1 year,RENT,52000.0,Verified,debt_consolidation,Debt consolidation,18.09,18.0,0.0,19284.0,77.4,24.0,f,INDIVIDUAL,0.0,0.0,Jan-2013,MI
APP-237392,0.45840564014122015,0.5415943598587798,45.840564014122016,APPROVE_WITH_CONDITIONS,Low,Medium,debt-to-income ratio (raises risk); loan sub-grade (lowers risk); annual income (raises risk),Fully Paid,3000.0, 36 months,11.53,98.98,B,B5,10+ years,OWN,17000.0,Source Verified,debt_consolidation,Debt consolidation,28.81,7.0,0.0,3820.0,27.1,22.0,f,INDIVIDUAL,0.0,0.0,May-2015,CT
APP-214645,0.37451541590889614,0.6254845840911039,37.45154159088961,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (raises risk); interest rate (lowers risk); annual income (lowers risk),Fully Paid,31175.0, 36 months,19.97,1158.1,D,D5,5 years,MORTGAGE,200000.0,Source Verified,home_improvement,Home improvement,4.41,13.0,0.0,6489.0,45.4,50.0,f,INDIVIDUAL,13.0,0.0,Feb-2014,UT
APP-023108,0.4309494215206161,0.5690505784793839,43.09494215206161,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); debt-to-income ratio (raises risk); monthly installment (lowers risk),Charged Off,2000.0, 36 months,13.11,67.5,B,B4,10+ years,OWN,27600.0,Verified,other,repair work,24.87,8.0,0.0,2613.0,70.6,16.0,f,INDIVIDUAL,0.0,0.0,Apr-2012,WV
APP-249561,0.23771876528132027,0.7622812347186797,23.771876528132026,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (lowers risk),Fully Paid,9500.0, 36 months,10.15,307.21,B,B2,2 years,MORTGAGE,75000.0,Source Verified,debt_consolidation,Debt consolidation,15.01,6.0,0.0,3072.0,45.7,30.0,f,INDIVIDUAL,3.0,0.0,Jun-2014,MI
APP-021249,0.6469693830214596,0.35303061697854043,64.69693830214595,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); high-risk purpose (raises risk),Fully Paid,9500.0, 36 months,19.52,350.74,D,D4,1 year,OWN,75000.0,Source Verified,vacation,vacation loan,13.12,8.0,2.0,6733.0,79.2,16.0,f,INDIVIDUAL,0.0,1.0,Jul-2013,DC
APP-205175,0.6448050514534508,0.3551949485465492,64.48050514534508,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); 60-month term (raises risk); interest rate (lowers risk),Fully Paid,10000.0, 60 months,17.86,253.18,D,D5,10+ years,MORTGAGE,110000.0,Not Verified,other,Other,23.75,23.0,0.0,104842.0,34.9,54.0,f,INDIVIDUAL,2.0,0.0,Sep-2015,AA
APP-206049,0.2765426220505161,0.723457377949484,27.654262205051612,APPROVE,High,Medium,loan sub-grade (lowers risk); debt-to-income ratio (lowers risk); loan issue year (lowers risk),Fully Paid,5000.0, 36 months,10.33,109.43,B,B3,< 1 year,RENT,30000.0,Not Verified,other,Capital to run an Insurance business,5.52,8.0,0.0,598.0,2.9,10.0,f,INDIVIDUAL,,0.0,Aug-2008,DE
APP-216465,0.24548992408953854,0.7545100759104615,24.548992408953854,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (lowers risk),Fully Paid,15000.0, 36 months,9.99,483.94,B,B1,10+ years,MORTGAGE,75000.0,Not Verified,debt_consolidation,Debt consolidation,16.86,14.0,0.0,22411.0,47.4,31.0,w,INDIVIDUAL,2.0,0.0,Oct-2013,IA
APP-359963,0.3055870731405132,0.6944129268594867,30.55870731405132,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); total credit lines (raises risk); monthly installment (lowers risk),Charged Off,3825.0, 36 months,13.11,129.09,B,B4,2 years,MORTGAGE,40000.0,Not Verified,debt_consolidation,CONSOLIDATION DEBT LOAN,12.72,8.0,0.0,4071.0,67.8,11.0,f,INDIVIDUAL,0.0,0.0,Aug-2012,DC
APP-153758,0.3066169838632054,0.6933830161367946,30.66169838632054,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); debt-to-income ratio (lowers risk); interest rate (raises risk),Fully Paid,15000.0, 36 months,10.99,491.01,B,B3,< 1 year,OWN,115000.0,Not Verified,home_improvement,Home improvement,3.18,7.0,0.0,11727.0,56.7,17.0,w,INDIVIDUAL,2.0,0.0,Jul-2014,KS
APP-084488,0.3993000751899741,0.6006999248100259,39.930007518997414,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); debt-to-income ratio (raises risk); revolving utilization (lowers risk),Charged Off,12000.0, 36 months,12.12,399.26,B,B3,2 years,RENT,62000.0,Not Verified,wedding,Wedding Loan,25.68,18.0,0.0,10100.0,19.0,25.0,f,INDIVIDUAL,0.0,0.0,Jul-2012,MT
APP-293820,0.6922049515394816,0.3077950484605184,69.22049515394816,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); high-risk grade (E/F/G) (lowers risk),Fully Paid,7475.0, 36 months,20.2,278.57,E,E3,9 years,MORTGAGE,38000.0,Source Verified,home_improvement,Home improvement,21.26,9.0,1.0,3485.0,55.3,11.0,w,INDIVIDUAL,1.0,0.0,Aug-2014,TN
APP-209670,0.5126787737483088,0.48732122625169116,51.26787737483088,REVIEW_MANUAL,Low,High,interest rate (lowers risk); revolving utilization (raises risk); home ownership (raises risk),Fully Paid,8000.0, 36 months,15.8,280.47,C,C3,3 years,RENT,45000.0,Source Verified,car,Auto Purchase,18.91,9.0,0.0,15558.0,85.0,14.0,f,INDIVIDUAL,0.0,0.0,Apr-2013,HI
APP-017026,0.4366288191111632,0.5633711808888369,43.66288191111632,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (raises risk),Fully Paid,15000.0, 36 months,11.49,494.57,B,B5,10+ years,RENT,45000.0,Source Verified,debt_consolidation,Debt consolidation,17.28,8.0,0.0,6047.0,26.3,16.0,w,INDIVIDUAL,0.0,0.0,Dec-2015,NJ
APP-145407,0.669547304082027,0.330452695917973,66.9547304082027,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); debt-to-income ratio (lowers risk),Fully Paid,19425.0, 36 months,19.05,712.54,D,D4,3 years,RENT,60000.0,Verified,debt_consolidation,Debt solution,10.64,12.0,0.0,15298.0,83.1,16.0,f,INDIVIDUAL,0.0,0.0,Feb-2013,PA
APP-277975,0.1656827614239168,0.8343172385760832,16.56827614239168,APPROVE,High,Low,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,5000.0, 36 months,6.49,153.23,A,A2,10+ years,RENT,85000.0,Source Verified,credit_card,Credit card refinancing,1.53,19.0,0.0,3249.0,0.4,34.0,w,INDIVIDUAL,0.0,0.0,May-2016,KY
APP-380504,0.5455936200678105,0.45440637993218946,54.55936200678105,REVIEW_MANUAL,Low,High,debt-to-income ratio (raises risk); monthly installment (lowers risk); home ownership (raises risk),Fully Paid,1200.0, 36 months,12.69,40.26,C,C2,1 year,RENT,32000.0,Not Verified,debt_consolidation,Debt consolidation,30.83,11.0,0.0,18858.0,68.3,30.0,f,INDIVIDUAL,2.0,0.0,Sep-2015,WV
APP-362892,0.4982282974947101,0.5017717025052899,49.82282974947101,APPROVE_WITH_CONDITIONS,Low,Medium,loan issue year (lowers risk); open credit lines (raises risk); total credit lines (lowers risk),Fully Paid,20000.0, 36 months,13.48,678.49,C,C3,1 year,RENT,83500.0,Verified,wedding,Special Day Expenses,19.77,19.0,0.0,28725.0,48.9,42.0,f,INDIVIDUAL,,0.0,Apr-2010,MN
APP-148671,0.40211983557945874,0.5978801644205413,40.21198355794587,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); home ownership (raises risk); 60-month term (lowers risk),Fully Paid,4000.0, 36 months,12.49,133.8,B,B5,1 year,RENT,50000.0,Source Verified,credit_card,Credit card refinancing,17.26,11.0,0.0,3846.0,40.0,17.0,w,INDIVIDUAL,0.0,0.0,Oct-2014,OR
APP-294599,0.5999460756777983,0.40005392432220166,59.99460756777984,REVIEW_MANUAL,Low,High,debt-to-income ratio (raises risk); revolving utilization (raises risk); loan sub-grade (raises risk),Fully Paid,8000.0, 36 months,13.98,273.35,C,C3,7 years,OWN,45000.0,Source Verified,debt_consolidation,Debt consolidation,25.73,13.0,0.0,5590.0,84.7,26.0,f,INDIVIDUAL,0.0,0.0,May-2014,CT
APP-171420,0.5105175557277041,0.4894824442722959,51.05175557277041,REVIEW_MANUAL,Low,High,60-month term (raises risk); high-risk purpose (raises risk); mortgage accounts (lowers risk),Charged Off,28000.0, 60 months,15.31,670.69,C,C3,4 years,MORTGAGE,120000.0,Verified,small_business,Business,12.66,13.0,0.0,21267.0,44.9,27.0,f,INDIVIDUAL,8.0,0.0,May-2012,VA
APP-008413,0.6056611021452454,0.3943388978547546,60.566110214524535,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); high-risk grade (E/F/G) (lowers risk),Fully Paid,10000.0, 36 months,22.4,383.98,E,E3,3 years,RENT,45000.0,Not Verified,medical,Medical expenses,4.77,5.0,0.0,6491.0,61.8,5.0,f,INDIVIDUAL,0.0,0.0,Dec-2013,KY
APP-052714,0.5311487728998355,0.46885122710016447,53.11487728998355,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); interest rate (lowers risk); annual income (lowers risk),Fully Paid,16000.0, 60 months,19.52,419.65,D,D4,10+ years,MORTGAGE,210000.0,Verified,home_improvement,Home improvements and Pay of Bills,20.83,8.0,0.0,24430.0,69.8,23.0,f,INDIVIDUAL,10.0,0.0,Nov-2013,AP
APP-342060,0.3069437425573201,0.69305625744268,30.69437425573201,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); total credit lines (raises risk),Fully Paid,9500.0, 36 months,7.9,297.26,A,A4,5 years,RENT,26046.97,Not Verified,debt_consolidation,Credit Card Debt Consolidation,11.66,4.0,0.0,9036.0,80.7,6.0,f,INDIVIDUAL,,0.0,Mar-2012,AP
APP-193483,0.2725440142126011,0.7274559857873989,27.25440142126011,APPROVE,High,Medium,loan sub-grade (lowers risk); has bankruptcy record (lowers risk); revolving utilization (lowers risk),Charged Off,14125.0, 36 months,12.99,475.86,B,B4,10+ years,RENT,99850.0,Verified,debt_consolidation,Debt consolidation,14.25,10.0,1.0,1448.0,14.5,34.0,f,INDIVIDUAL,2.0,1.0,Oct-2013,MA
APP-394511,0.8194702287361824,0.18052977126381764,81.94702287361824,REJECT,High,High,debt-to-income ratio (raises risk); application type (raises risk); loan sub-grade (raises risk),Fully Paid,10000.0, 36 months,13.99,341.73,C,C4,,OWN,48000.0,Verified,debt_consolidation,Debt consolidation,49.38,10.0,0.0,10364.0,54.8,25.0,w,DIRECT_PAY,2.0,0.0,Jan-2016,MN
APP-103383,0.5908985276867607,0.40910147231323934,59.08985276867607,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); revolving utilization (raises risk); debt-to-income ratio (raises risk),Charged Off,20000.0, 36 months,13.67,680.36,C,C4,5 years,RENT,100000.0,Verified,other,Other,22.92,5.0,0.0,10264.0,97.8,22.0,w,INDIVIDUAL,0.0,0.0,Nov-2015,IA
APP-039496,0.5111270057636197,0.4888729942363803,51.112700576361966,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); interest rate (lowers risk); home ownership (raises risk),Fully Paid,13000.0, 36 months,17.27,465.24,C,C5,10+ years,RENT,50000.0,Not Verified,debt_consolidation,Debt consolidation,16.34,12.0,0.0,13264.0,58.2,31.0,f,INDIVIDUAL,0.0,0.0,Jun-2013,VA
APP-206172,0.6401824025064317,0.35981759749356834,64.01824025064316,REVIEW_MANUAL,Medium,High,debt-to-income ratio (raises risk); has bankruptcy record (lowers risk); employment length (raises risk),Charged Off,7000.0, 36 months,12.99,235.83,C,C2,,MORTGAGE,36000.0,Not Verified,credit_card,Credit card refinancing,35.33,9.0,3.0,7828.0,69.9,16.0,w,INDIVIDUAL,1.0,1.0,Feb-2016,WA
APP-220044,0.4149575265134344,0.5850424734865656,41.495752651343444,APPROVE_WITH_CONDITIONS,Low,Medium,annual income (lowers risk); loan sub-grade (raises risk); interest rate (lowers risk),Charged Off,20000.0, 36 months,18.25,725.56,D,D2,4 years,RENT,350000.0,Verified,credit_card,Personal Loan,9.46,22.0,0.0,18644.0,79.9,39.0,f,INDIVIDUAL,2.0,0.0,Aug-2013,MI
APP-114518,0.29380446709455077,0.7061955329054492,29.38044670945508,APPROVE,High,Medium,loan sub-grade (lowers risk); has bankruptcy record (lowers risk); interest rate (raises risk),Fully Paid,8325.0, 36 months,11.55,274.73,B,B3,9 years,MORTGAGE,60000.0,Verified,debt_consolidation,My Loan,16.78,10.0,1.0,4649.0,54.7,38.0,f,INDIVIDUAL,6.0,1.0,Jul-2013,WA
APP-031710,0.6412637734973583,0.3587362265026417,64.12637734973583,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); revolving utilization (lowers risk),Charged Off,7000.0, 36 months,18.25,253.95,D,D3,,OWN,32000.0,Verified,other,Other,17.63,15.0,0.0,6379.0,21.2,26.0,w,INDIVIDUAL,1.0,0.0,Mar-2014,FL
APP-112174,0.5228345476917194,0.47716545230828056,52.28345476917195,REVIEW_MANUAL,Low,High,has bankruptcy record (lowers risk); revolving utilization (raises risk); monthly installment (lowers risk),Fully Paid,2000.0, 36 months,12.99,67.38,C,C2,< 1 year,RENT,60000.0,Not Verified,debt_consolidation,Debt consolidation,13.98,5.0,1.0,7924.0,90.0,12.0,f,INDIVIDUAL,0.0,1.0,Jan-2015,AR
APP-167775,0.6049484589184727,0.3950515410815273,60.49484589184727,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); debt-to-income ratio (lowers risk); interest rate (lowers risk),Fully Paid,14250.0, 36 months,17.57,512.11,D,D4,4 years,RENT,48000.0,Verified,house,Home buying,1.13,3.0,1.0,1912.0,12.3,4.0,f,INDIVIDUAL,0.0,0.0,Oct-2014,GA
APP-085996,0.32920345011632596,0.6707965498836741,32.9203450116326,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); debt-to-income ratio (raises risk); interest rate (raises risk),Fully Paid,14300.0, 36 months,9.17,455.87,B,B1,6 years,MORTGAGE,75000.0,Not Verified,credit_card,Credit card refinancing,33.8,17.0,0.0,75932.0,26.0,33.0,f,INDIVIDUAL,4.0,0.0,May-2014,KY
APP-058749,0.4648885560828872,0.5351114439171127,46.48885560828872,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); home ownership (raises risk); revolving utilization (raises risk),Fully Paid,13250.0, 36 months,12.12,440.85,B,B3,7 years,RENT,45000.0,Not Verified,debt_consolidation,getthemonkeyoffmyback,20.99,10.0,0.0,7542.0,80.2,13.0,f,INDIVIDUAL,0.0,0.0,Mar-2013,NM
APP-164863,0.8017894325549949,0.1982105674450051,80.17894325549949,REJECT,High,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Fully Paid,12175.0, 60 months,24.99,357.29,F,F4,1 year,OWN,45000.0,Source Verified,house,Home buying,14.83,11.0,2.0,4422.0,41.3,22.0,f,INDIVIDUAL,5.0,1.0,Aug-2014,IN
APP-390475,0.28438694763863664,0.7156130523613633,28.438694763863666,APPROVE,High,Medium,debt-to-income ratio (lowers risk); loan sub-grade (lowers risk); home ownership (lowers risk),Fully Paid,8000.0, 36 months,14.33,274.71,C,C1,4 years,MORTGAGE,90000.0,Not Verified,home_improvement,Vinyl Fence Loan,11.52,12.0,0.0,6178.0,37.0,35.0,f,INDIVIDUAL,1.0,0.0,Apr-2013,CO
APP-145982,0.4949125842365713,0.5050874157634286,49.49125842365713,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (raises risk); high-risk grade (E/F/G) (lowers risk); interest rate (lowers risk),Fully Paid,4200.0, 36 months,18.2,152.27,E,E1,5 years,RENT,50200.0,Source Verified,major_purchase,Major purchase,11.07,10.0,1.0,2152.0,12.4,34.0,w,INDIVIDUAL,1.0,1.0,Dec-2015,TN
APP-329162,0.3746074067618437,0.6253925932381563,37.460740676184365,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); debt-to-income ratio (raises risk); home ownership (raises risk),Fully Paid,21000.0, 36 months,12.12,698.71,B,B3,5 years,RENT,110000.0,Not Verified,credit_card,Lending Club,23.25,9.0,0.0,32619.0,74.5,36.0,f,INDIVIDUAL,0.0,0.0,Feb-2013,FL
APP-330226,0.597312618921383,0.402687381078617,59.7312618921383,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); monthly installment (raises risk); interest rate (lowers risk),Fully Paid,35000.0, 36 months,15.99,1230.33,D,D2,10+ years,MORTGAGE,115000.0,Verified,debt_consolidation,Debt consolidation,22.08,17.0,0.0,44638.0,89.5,40.0,f,INDIVIDUAL,5.0,0.0,Jan-2015,MA
APP-026004,0.4683209091724666,0.5316790908275334,46.83209091724666,APPROVE_WITH_CONDITIONS,Low,Medium,60-month term (raises risk); loan sub-grade (lowers risk); annual income (lowers risk),Fully Paid,28000.0, 60 months,12.29,626.96,C,C1,3 years,OWN,120000.0,Not Verified,debt_consolidation,Debt consolidation,12.77,12.0,0.0,44277.0,60.1,27.0,w,INDIVIDUAL,7.0,0.0,Sep-2015,ID
APP-090671,0.5845902802360964,0.4154097197639036,58.45902802360964,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); interest rate (lowers risk); debt-to-income ratio (lowers risk),Fully Paid,7750.0, 36 months,18.75,283.11,D,D3,3 years,RENT,37000.0,Not Verified,credit_card,Credit card refinancing,11.45,11.0,0.0,5942.0,58.8,20.0,f,INDIVIDUAL,0.0,0.0,May-2013,NM
APP-028992,0.6637203259888218,0.3362796740111782,66.37203259888219,REVIEW_MANUAL,Medium,High,60-month term (raises risk); loan sub-grade (raises risk); interest rate (lowers risk),Charged Off,10000.0, 60 months,16.2,244.25,C,C4,3 years,RENT,56000.0,Verified,debt_consolidation,Debt consolidation,18.6,11.0,0.0,9911.0,63.9,15.0,w,INDIVIDUAL,0.0,0.0,Nov-2013,VA
APP-345471,0.6996458177831606,0.3003541822168394,69.96458177831606,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Fully Paid,35000.0, 60 months,24.89,1025.05,F,F4,10+ years,MORTGAGE,145000.0,Verified,home_improvement,Home improvement,4.97,5.0,0.0,9167.0,64.6,11.0,f,INDIVIDUAL,5.0,0.0,Aug-2013,MN
